State n. | Speed | Steer | location(x,y) | AngularSpeed | time 
869    |23.075351360410068   |-0.011659860610961914   |[-191.6861915588379, 389.3553009033203]  |0.005552390124648809  |0.059899330139160156     
870    |23.075346980227383   |-0.012623071670532227   |[-191.94680786132812, 389.73619079589844]  |0.0064567155204713345  |0.07577776908874512     
871    |23.07534895358693   |-0.013580322265625   |[-192.20747756958008, 390.1170120239258]  |0.007289983332157135  |0.07601618766784668     
872    |23.075344175105503   |-0.014390945434570312   |[-192.46822357177734, 390.49781799316406]  |0.008112262934446335  |0.0753939151763916     
873    |23.0753446624023   |-0.01513361930847168   |[-192.72905349731445, 390.8785400390625]  |0.008802304975688457  |0.07730984687805176     
874    |23.075345512061183   |-0.015816092491149902   |[-192.98995971679688, 391.2592010498047]  |0.00946554820984602  |0.07218718528747559     
875    |23.075341935404754   |-0.016426444053649902   |[-193.25096130371094, 391.6398162841797]  |0.010064639151096344  |0.08456850051879883     
876    |23.075343248533613   |-0.017025470733642578   |[-193.51204299926758, 392.0203628540039]  |0.010611940175294876  |0.07661628723144531     
877    |23.075339495284037   |-0.017471909523010254   |[-193.7732276916504, 392.4008483886719]  |0.011143561452627182  |0.07517695426940918     
878    |23.07533932761208   |-0.01794278621673584   |[-194.03449630737305, 392.7812728881836]  |0.011548132635653019  |0.07505393028259277     
879    |23.075338158526876   |-0.018383264541625977   |[-194.29586029052734, 393.16163635253906]  |0.011994294822216034  |0.060227394104003906     
880    |23.075336637875015   |-0.01879274845123291   |[-194.55732345581055, 393.5419387817383]  |0.012378489598631859  |0.0744788646697998     
881    |23.075335237937278   |-0.019325613975524902   |[-194.8188819885254, 393.92218017578125]  |0.012744738720357418  |0.07645535469055176     
882    |23.07533346781453   |-0.019674301147460938   |[-195.0805549621582, 394.30233001708984]  |0.013183755800127983  |0.07538962364196777     
883    |23.075333266046943   |-0.01996934413909912   |[-195.3423309326172, 394.68241119384766]  |0.013455809094011784  |0.07526421546936035     
884    |23.075331707153865   |-0.020244717597961426   |[-195.6042251586914, 395.0624084472656]  |0.013746743090450764  |0.07547712326049805     
885    |23.07532884719313   |-0.02049267292022705   |[-195.8662109375, 395.4423370361328]  |0.013996578752994537  |0.07603597640991211     
886    |23.075328127250387   |-0.020714402198791504   |[-196.12831115722656, 395.8221893310547]  |0.014230910688638687  |0.07336020469665527     
887    |23.075328590198716   |-0.020905733108520508   |[-196.39053344726562, 396.20196533203125]  |0.014438425190746784  |0.07510781288146973     
888    |23.075325316887227   |-0.02111196517944336   |[-196.65286254882812, 396.58164978027344]  |0.014622681774199009  |0.08315420150756836     
889    |23.075326792879352   |-0.021275877952575684   |[-196.91531372070312, 396.9612731933594]  |0.014812218956649303  |0.07866907119750977     
890    |23.075323718434635   |-0.021317601203918457   |[-197.17787170410156, 397.3408203125]  |0.014962108805775642  |0.07039475440979004     
891    |23.07532494853244   |-0.021401643753051758   |[-197.44055557250977, 397.7202682495117]  |0.015035966411232948  |0.08085179328918457     
892    |23.075322739369874   |-0.021576881408691406   |[-197.70334243774414, 398.09964752197266]  |0.01515236496925354  |0.06406307220458984     
893    |23.075323772959468   |-0.021610260009765625   |[-197.96624755859375, 398.4789276123047]  |0.01530211791396141  |0.08231019973754883     
894    |23.075324497329127   |-0.021845698356628418   |[-198.22927856445312, 398.85816955566406]  |0.015333644114434719  |0.06373834609985352     
895    |23.075322657339367   |-0.02183079719543457   |[-198.492431640625, 399.23731231689453]  |0.015546928159892559  |0.07198762893676758     
896    |23.075323811623445   |-0.02205371856689453   |[-198.75569534301758, 399.6163635253906]  |0.015510314144194126  |0.05828595161437988     
897    |23.075322042565798   |-0.02214670181274414   |[-199.01907348632812, 399.9953155517578]  |0.015732042491436005  |0.059787750244140625     
898    |23.075322031645847   |-0.022428035736083984   |[-199.28258514404297, 400.37420654296875]  |0.015757987275719643  |0.074188232421875     
899    |23.07532018200415   |-0.022666454315185547   |[-199.54621124267578, 400.75301361083984]  |0.015988420695066452  |0.07478213310241699     
900    |23.07531996345988   |-0.02270519733428955   |[-199.80995559692383, 401.13172149658203]  |0.016114266589283943  |0.07497072219848633     
901    |23.075320927538286   |-0.02271413803100586   |[-200.07384490966797, 401.5103454589844]  |0.01615235209465027  |0.07457637786865234     
902    |23.075318035661155   |-0.022709965705871582   |[-200.33786010742188, 401.88887786865234]  |0.01620187796652317  |0.07502293586730957     
903    |23.075319199374224   |-0.022704005241394043   |[-200.60198593139648, 402.26734924316406]  |0.016226567327976227  |0.12815189361572266     
904    |23.07531550996943   |-0.022683143615722656   |[-200.86623764038086, 402.6457214355469]  |0.01625104434788227  |0.07149171829223633     
905    |23.075319405634914   |-0.021909475326538086   |[-201.130615234375, 403.0240020751953]  |0.016261929646134377  |0.07442378997802734     
906    |23.075316023044472   |-0.02192854881286621   |[-201.3950958251953, 403.4021911621094]  |0.01576324738562107  |0.3169550895690918     
907    |23.075314002126923   |-0.021902918815612793   |[-201.65969848632812, 403.7803192138672]  |0.015965573489665985  |0.06785941123962402     
908    |23.075317087471095   |-0.01860678195953369   |[-201.92442321777344, 404.15836334228516]  |0.015849841758608818  |0.072265625     
909    |23.075319922974405   |-0.018688440322875977   |[-202.189208984375, 404.5363464355469]  |0.013663453981280327  |0.07560992240905762     
910    |23.075321497376574   |-0.01870870590209961   |[-202.45408630371094, 404.9142608642578]  |0.014443662017583847  |0.07160139083862305     
911    |23.07531958877105   |-0.01882493495941162   |[-202.71908569335938, 405.29212188720703]  |0.013936931267380714  |0.07442522048950195     
912    |23.075322062307233   |-0.018932223320007324   |[-202.98418807983398, 405.6698913574219]  |0.01406518928706646  |0.07270598411560059     
913    |23.075320808476505   |0.09702026844024658   |[-203.2494010925293, 406.04759979248047]  |0.014412207528948784  |0.07462358474731445     
914    |23.075055099404622   |0.0964820384979248   |[-203.51267623901367, 406.4266357421875]  |-0.06360882520675659  |0.0740361213684082     
915    |23.074839914573115   |0.09600341320037842   |[-203.77542114257812, 406.8060302734375]  |-0.03662271052598953  |0.08526062965393066     
916    |23.07487548609435   |0.09043574333190918   |[-204.03783416748047, 407.18567657470703]  |-0.05410749465227127  |0.06343984603881836     
917    |23.074822905836385   |0.08627831935882568   |[-204.29995727539062, 407.5654983520508]  |-0.0484590046107769  |0.0851280689239502     
918    |23.07482625619504   |0.08186280727386475   |[-204.56178283691406, 407.94554901123047]  |-0.05214646831154823  |0.06228780746459961     
919    |23.07481770722487   |0.07685244083404541   |[-204.8232879638672, 408.32579803466797]  |-0.05069746822118759  |0.07309865951538086     
